user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
satellitehearts,130,1,8,1,47,11
saturdaysecrets,177,1,13,1,99,29
savethegoldfish,137,1,3,1,83,18
saxonmoseley,165,1,8,1,103,35
saz_gricey,131,1,6,1,70,21
sazzelspazzel,167,2,5,2,112,27
sc0ttttteh,105,1,8,1,75,32
scared_person,137,10,10,1,11,5
scareyclarey69,178,1,6,1,113,40
scarletfever23,128,1,11,1,92,26
scatman_creeney,126,2,4,1,30,17
scb89,91,1,7,1,28,14
schizophonia,144,7,6,2,67,27
schmeeling,124,2,13,2,12,3
schreiix,175,1,1,1,86,23
schteeeve,168,1,5,1,95,38
scifi76,143,2,9,2,69,33
sclark33,183,1,4,1,95,17
scorchio87,177,25,2,1,21,13
scottish4ever,130,1,4,1,114,26
scottishboymint,169,3,6,2,56,21
scottjholland,126,2,10,1,73,28
scottlet,94,1,3,1,77,31
scottnicholls,142,2,4,2,80,26
scotty2cky,106,23,3,1,18,10
scoutnjw,169,1,3,1,111,47
scowell,185,7,2,1,68,18
scrapunzel,173,4,7,2,105,40
screenaged,127,5,3,1,79,29
screenagedkicks,157,35,4,1,65,17
scribe187,127,2,8,2,93,23
scrimz93,134,2,5,1,70,21
scruffian,136,8,1,1,14,8
scruffy-doo,144,1,11,1,46,17
scullzz,174,1,14,1,121,32
sdheaven,91,4,3,2,56,20
sdhewitt,113,4,9,3,27,7
seamus123,81,9,6,3,21,15
sean_howard,167,24,3,1,92,31
sean_up_north,179,1,9,1,114,33
seaniebaby,178,2,2,1,88,18
seanthain12,75,2,8,2,28,9
seantheflere,177,2,9,2,61,18
seany-mitch,115,2,6,2,77,12
seanyjals,83,16,3,1,13,7
sebplay,101,1,7,1,25,13
secret_morning,118,1,3,1,58,27
seffie,56,1,5,1,25,13
sefronia72,131,1,9,1,97,35
sejalz,83,1,5,1,42,13
selimteh,194,1,2,1,105,32
selinatodd7,49,1,5,1,41,17
sellardore,132,1,22,1,56,17
sendohzorro,187,1,3,1,104,14
senor_cristobal,179,1,9,1,45,14
senorcaveman,168,1,5,1,100,25
septiq,148,2,7,1,50,18
seraphymuk,109,11,3,1,7,4
seratamsin,185,35,4,2,89,25
seren_wen,135,3,5,3,100,23
servitus,110,1,3,1,45,16
sestrensaz,165,15,16,4,94,35
sethoroth,99,1,4,1,39,19
sevarina,179,1,4,1,98,31
sexy_in_latin,93,1,2,1,40,12
sexydan1212,134,3,15,3,71,16
sexysexyemily,186,1,3,1,168,28
sf_fb,166,1,5,1,64,26
sfgw_official,126,1,13,1,48,17
sgmatheson,160,1,5,1,25,13
shabzola,181,8,18,2,75,24
shadie_,169,1,13,1,74,23
shadowbeam,169,2,3,1,101,24
shaf_j,159,9,5,2,93,29
shakerman911,194,2,9,1,31,13
shamikebab,136,2,3,1,42,16
shangfastic,176,2,14,2,115,33
shannnnnon-,115,1,6,1,56,19
shannonford,154,1,3,1,128,33
shannonsterling,106,2,2,1,61,21
shanston,73,1,5,1,44,10
sharpy117,142,10,10,3,26,8
sharpy45,139,1,3,1,72,29
shaun2782,158,4,6,3,122,31
shaund316,166,9,8,5,124,29
shaungunner,161,1,3,1,142,31
shaunpat1990,46,1,18,1,7,3
shayr_1992,161,1,4,1,50,17
sheehan_uk,170,13,8,1,97,29
sheen_shine,175,1,8,1,133,41
sheentylla,160,11,3,1,89,18
sheenybob,117,2,2,1,51,18
sheepzilla,118,3,3,1,49,29
shekton,163,1,16,1,64,29
shell-turner,175,2,1,1,66,22
shellers181,141,9,3,3,75,17
sherbetsprite,147,2,5,1,75,25
sheriff_pony,148,2,13,2,75,21
sheslikebutter,186,1,9,1,86,30
shevman2112,132,3,6,1,65,18
shikarifan,139,1,4,1,110,25
shimmyx3,173,1,4,1,55,21
shinshinatti,164,1,3,1,111,25
shiny-chang,125,1,2,1,64,14
shizzlemonky,166,2,6,1,120,28
shmeeves,168,1,7,1,80,27
shniggit,162,1,6,1,53,25
shobet,161,2,5,1,54,19
shoeless_ross,174,1,3,1,140,42
shoooop,71,1,4,1,59,23
short_wave,93,1,7,1,71,19
shortbreaks_ltd,136,2,11,1,33,10
shortcakex,118,2,4,2,86,26
shortpersonben,181,1,7,1,58,20
shortysally,154,2,2,2,71,19
shouthuggy,126,1,25,1,91,29
shredpanda,94,1,12,1,34,22
shrubby13,110,1,5,1,51,22
shugdaddy,172,2,2,1,137,32
shuggy_r,18,11,3,2,6,3
shunter7634,152,3,3,1,71,14
shvandar,140,12,5,2,29,17
shweepa,107,5,8,1,22,15
si_millward,107,1,4,1,37,15
siall4,179,4,10,3,28,15
siantessier,136,2,6,1,62,20
sianysunshine,124,1,2,1,52,15
sicknvicious,183,3,11,1,67,21
sideburnsbob,65,1,5,1,23,11
sighsandwine,39,1,5,1,35,12
silencenumber3,145,5,9,2,41,17
silent-duck,129,1,3,1,101,23
silent_whisper,172,1,5,1,71,22
silentsamurai1,170,1,9,1,47,19
silly-stace,150,1,7,1,80,36
sillysamowild,166,4,2,1,42,18
silvawolf,125,1,11,1,88,40
silverbomber,162,7,17,6,103,37
silversetsun,127,1,6,1,94,34
silverspur22,114,1,9,1,55,18
silversurfa,111,4,11,1,73,29
silversurfer77,57,1,1,1,37,18
simko,189,5,2,1,38,14
simon_1988,159,1,4,1,51,25
simon_loughins,170,2,5,2,106,26
simondavie,186,1,7,1,47,20
simonh,158,6,13,6,43,13
simonisgrowing,169,1,8,1,143,64
simonlenton,98,1,11,1,59,21
simonmaddox,174,8,3,2,84,20
simont121,105,7,8,2,22,9
simontitcombe,180,1,5,1,111,30
simonxxxxxx,142,1,6,1,47,19
simproductions,171,1,6,1,143,45
simsc3,165,1,13,1,91,12
sinex0,166,1,12,1,59,22
sing_in_silence,142,1,3,1,53,13
sings21,171,1,14,1,91,31
sinkshipsjax,143,1,2,1,62,14
siobhan_h,162,2,32,2,63,23
siobhanjc,180,1,6,1,141,37
siprior85,178,3,7,2,106,18
sir_timothius,83,1,17,1,30,15
sirjamesgreen,163,2,11,2,42,16
sissyboi,132,1,2,1,45,21
sister_ray,184,1,7,1,105,21
sithomas78,138,1,3,1,86,33
situnes83,132,1,9,1,58,19
sivadlliw,160,1,7,1,45,17
sixblacknine,100,1,5,1,30,19
sixxgod,101,3,13,3,54,11
sjacome,181,1,11,1,90,21
sjbuchanan007,134,1,14,1,79,20
sjdean,133,1,29,1,58,24
sjmarshy,177,1,2,1,112,44
sjransome,168,1,2,1,100,36
sjsmith88,164,1,12,1,110,24
sk0rt,132,1,7,1,100,37
skadseye,181,1,13,1,131,50
skaneda,137,12,8,2,59,31
skellyyy,128,4,11,1,30,16
skinblaster,86,8,7,2,24,13
skinnyeddy,131,1,2,1,60,16
skins100,156,3,4,1,73,13
skippy357,94,3,4,1,41,14
skittlejunkie,136,18,7,1,57,20
skittles_yum,185,3,1,1,86,27
sktrbrn,140,5,11,1,58,25
skuesy,174,1,3,1,61,21
skybluesam,66,19,3,3,10,6
skyla79,193,1,3,1,112,32
skypexd,180,1,2,1,128,42
sleepydisco,114,4,4,1,24,10
sloberingdog,188,59,9,4,51,24
slocey,181,9,3,1,6,3
slydramon,162,3,33,1,58,29
slyinator,170,2,4,2,104,31
slynkycat,106,1,2,1,69,28
smallpinkrabbit,119,1,5,1,26,16
smalteserman,196,13,18,1,55,24
smammi,164,1,6,1,90,19
smartchild,117,1,2,1,51,28
smccormack21,175,1,2,1,124,25
smellsLikePunk,138,1,9,1,96,28
smidgalena,106,30,3,1,46,13
smiffjam,158,5,13,2,111,32
smile_its_rhoni,101,1,16,1,85,31
smiler316,188,1,4,1,120,36
smirny,129,1,30,1,101,30
smish92,133,2,7,2,52,24
smit9891,153,2,9,1,42,24
smithyjames,163,1,2,1,43,20
smitty350z,114,1,2,1,34,19
snade,182,1,9,1,85,17
snakedoctor453,111,36,3,3,21,11
snakesforhair,172,1,7,1,76,23
snigl3t,187,1,2,1,149,52
snowgoon,187,8,4,1,112,31
snowman606,190,2,2,1,110,35
so19babyg,183,11,3,1,52,10
sobble,156,2,6,2,95,26
sochilly,51,1,9,1,34,18
socksy,141,1,12,1,95,37
sofi314,176,5,6,1,93,32
some1seyes,173,1,12,1,97,27
someonesmissing,56,1,7,1,24,11
sonisandwich,156,1,11,1,92,26
sonofemp,163,1,12,1,91,40
sonofsam11,169,5,15,4,66,15
sophXD,148,1,4,1,70,30
sophalish,151,1,18,1,101,36
sophcharlotte16,123,1,8,1,102,24
sophiacheung,134,1,10,1,74,25
sophiashaikh,131,1,15,1,70,20
sophie_sniper,191,3,8,1,166,20
sophie_vc,119,1,10,1,21,11
sophielewis89,153,1,4,1,41,10
sophierebeek,107,4,3,2,42,13
sophisgay,85,1,4,1,55,19
souljacker_pt2,175,1,10,1,77,29
sound-ed,135,1,5,1,78,27
soundslikebeth,161,1,18,1,144,40
soundtruth,143,10,9,2,33,20
sourkitteh,79,1,3,1,38,18
sovietuk,55,2,12,2,44,19
sowrongitsjack,107,1,14,1,60,14
space_butler,178,1,1,1,60,16
spacedoodet,146,8,3,2,91,29
spacefrog_,127,2,12,2,84,20
spacepasta,60,1,5,1,31,14
spad,155,2,8,2,95,24
spadge01,165,11,3,1,13,10
spamhannah,147,1,12,1,92,25
spamkayla,136,1,8,1,119,44
span78uk,179,2,26,1,92,28
sparkakus,172,1,7,1,144,39
sparkofgrace,153,1,4,1,57,13
spartanuk,167,1,4,1,48,24
spawn2048,168,2,10,2,45,18
spaz_zer,173,1,9,1,78,25
speckyftd83,143,9,17,5,43,13
speers86,173,8,6,1,43,16
sphyrz,153,2,8,1,42,18
spiderpig555,187,2,3,2,119,27
spikethecactus,125,10,10,1,22,12
spincycled,149,5,33,2,56,28
spinderella10,183,1,3,1,96,31
spinner62,175,2,10,2,116,26
spionfox,187,1,3,1,124,28
spiral_static1,159,7,12,2,73,26
spiritdesirex,162,13,7,2,44,23
spiritofjazz,147,19,9,5,68,24
spiritquest,182,30,11,3,36,13
splat_2010,131,1,10,1,35,19
splej,105,1,5,1,55,22
spode2,142,1,7,1,95,34
spoofadoofa,141,3,3,2,83,17
spoonyspence,136,1,12,1,84,21
spudroxon,141,2,11,2,51,18
spugmeistress,160,7,20,2,42,24
spunrightround,46,1,4,1,44,17
squegg,132,4,6,1,12,7
squell82,194,1,2,1,133,27
squids_music,191,1,3,1,118,29
sr7one,123,2,4,1,57,21
srbsma,84,1,16,1,48,17
srcorney1,116,1,12,1,30,5
ssephi,149,2,13,2,93,31
sshum,163,1,1,1,126,26
sskelton90,132,3,4,2,51,19
ssutherlandb,134,19,3,2,13,10
stacey27,181,1,7,1,117,22
staigscrane,192,4,10,3,81,25
stannersss,111,5,5,3,58,17
star0gazer,179,5,2,1,106,31
stareandwonder,122,1,10,1,61,19
starli313,125,1,3,1,67,10
starlight521,167,2,9,2,117,31
starsymphony,159,4,3,2,96,31
staticsleep,100,1,7,1,24,14
statmanscoop,150,8,2,1,104,34
stavesnow,186,1,1,1,177,54
stayhandsome,80,1,9,1,42,14
staysee182,131,1,3,1,35,12
ste-m-punk,149,1,4,1,96,26
stealingpeople,160,7,8,1,18,12
stealthchicken,152,2,15,2,46,21
steampunkster,110,1,9,1,89,25
steelsprout,172,1,13,1,67,14
stefan_1986,155,1,2,1,32,12
stefandore,95,2,6,1,58,16
stefansmari,178,9,8,1,65,25
stefek99,157,1,5,1,109,44
stefthomas3d,159,1,13,1,28,14
stelisevil,69,4,7,4,41,15
stella29,173,1,2,1,43,14
steph2292,191,1,5,1,116,36
steph54,76,3,2,1,60,23
steph_griffin,173,3,11,2,81,15
stephen-horton,185,2,2,1,74,30
stephen-monty,50,1,3,1,29,15
stephendale,183,2,3,1,91,28
stephh91,112,1,8,1,75,30
stephiii,76,1,3,1,50,15
stephyyyx,152,6,13,2,40,11
stepperslive,170,1,5,1,106,31
steroberts89,151,2,10,2,84,31
steswinbank,147,1,4,1,129,38
stethegame,147,1,16,1,49,14
steve01980,154,1,10,1,60,21
steve__,178,6,5,2,95,24
stevec77,165,1,9,1,78,22
stevegriffdtcom,186,2,3,2,110,31
steven-shambles,158,1,5,1,78,27
stevencliff,186,2,2,1,70,21
stevendevlin,155,5,2,1,41,19
stevenleedawson,117,2,9,2,52,20
stevesaysjump,82,1,7,1,69,22
steveyh,166,1,2,1,152,35
steveysham,80,9,3,2,14,4
steviesew,39,1,3,1,38,15
steviiexo,118,1,13,1,69,20
stevoxx,154,1,3,1,97,37
stewdobbs,156,2,5,1,17,8
stig1795,137,1,11,1,105,16
stjarna1984,163,1,1,1,78,24
stopstrutting,176,1,4,1,123,41
storm1110,155,8,9,2,62,29
stormkeeper,136,2,11,1,37,19
stra1tjack3t,111,9,9,2,37,17
straightupwitch,115,1,6,1,26,9
strangeemily,96,1,9,1,31,11
strangerous,125,1,10,1,47,14
strattyrudge,173,22,15,4,62,19
streetspirit81,135,1,24,1,99,32
strickenlament,115,1,3,1,69,21
stridicool,176,5,3,2,123,34
strikingposes,153,9,5,2,33,12
stripybutterfly,175,1,9,1,54,18
stroma,176,1,11,1,118,40
stroppytux,154,1,5,1,88,39
stuartbunce,147,4,5,2,59,23
stuarth,160,1,4,1,125,29
stuartt93,88,1,2,1,53,16
stub_sjsmith,158,1,10,1,122,28
studleydave,99,1,1,1,39,12
stujw,170,4,5,3,81,35
stumblerdavid,166,2,2,1,88,20
stumcg,128,1,6,1,50,24
stupendo,156,17,4,4,76,18
stupidgirl13,136,1,4,1,88,34
stupler,177,10,2,1,127,50
stuse_dA,174,3,2,2,88,20
subhuman_burn,183,1,2,1,86,28
subliminal_aura,184,1,6,1,169,47
sugaaaaar,190,1,3,1,68,24
suicide_pinkie,169,1,9,1,75,19
suicidegirl1,14,10,2,1,3,3
suing_susan,167,4,12,2,100,37
summerKnights,111,13,5,1,42,16
sumogray,178,1,7,1,110,30
sunfire,110,7,4,3,22,6
sunj,146,1,3,1,67,15
sunnymu18,64,3,4,2,29,10
sunshine1shell,150,10,7,3,99,23
suntansuperman1,131,4,8,1,50,18
supakinger,172,2,10,2,132,33
supanova101,139,1,4,1,102,24
super_glue,187,3,9,2,70,12
superandy,49,27,2,2,6,4
superapple33,154,1,5,1,84,23
superbad157,134,4,2,2,48,19
superbungalow,123,40,2,1,34,15
superfish33,114,3,21,2,58,19
superfurrysean,183,4,11,4,98,32
supergirl92,173,2,16,1,86,18
supermachiner,111,4,4,2,12,8
supernaturalguy,145,1,3,1,52,20
supersirloin,157,1,11,1,93,31
supersophi,76,9,2,1,35,19
surfmadkyle,180,1,3,1,120,41
surreel,141,1,5,1,21,7
susstudio_x,167,1,9,1,88,27
suzerella,96,1,5,1,63,22
suzi071,84,1,2,1,41,16
suzifcp,177,1,5,1,80,29
suzy_puzz,148,1,5,1,101,37
svds1,85,1,9,1,51,24
svenno,161,12,2,1,85,26
sw_chris,155,2,4,2,139,26
swawrzyniak,159,11,4,2,50,19
sway92x,146,4,2,2,82,24
sweeneymini,144,3,19,2,55,27
sweethereafter,188,1,16,1,60,23
sweetie69,158,1,5,1,83,22
sweetporcelain,176,3,4,2,105,23
swesch,176,1,11,1,60,14
swishchick,115,1,18,1,42,18
swissarmy,168,1,5,1,134,53
swissboy76,173,1,12,1,132,34
swisslet,146,1,4,1,100,24
swizz18,174,7,4,1,96,28
sword4thelord,119,1,6,1,100,24
synconi,142,1,5,1,85,21
synth3tic,121,1,10,1,70,25
syphonuk,117,1,7,1,95,45
t_dg,148,1,8,1,43,22
t_varga15,111,4,1,1,47,15
takeabean,148,1,5,1,63,15
tarantulacat,167,4,3,1,66,31
tardispikachu,141,27,6,5,22,10
tartan_paint,160,1,6,1,101,19
tartanrocks,176,1,13,1,99,23
tashahere1,141,4,9,2,90,23
tasmino10,116,1,6,1,73,29
tastytom123,165,2,4,1,26,10
taverne102,173,4,4,1,128,51
tcbuzz,183,2,4,1,84,27
tctc91,137,49,3,2,53,23
td75,133,4,4,1,45,22
tdroza,139,2,4,1,37,9
teabass,146,1,11,1,52,22
teartheceiling,139,3,9,2,108,37
techfreak-ssm,133,1,13,1,92,31
teddybailey,149,1,3,1,128,38
teenypeggy,132,1,15,1,80,24
teethofacombine,93,1,3,1,22,10
teevan,166,2,4,1,38,15
tegzie,150,1,5,1,87,28
teh_xtrmntr,187,2,5,1,37,13
tehanomalousone,179,6,7,2,50,19
tekkenlord777,119,2,9,1,58,14
telephonetoby,153,27,7,2,14,8
tellchi,172,1,8,1,106,31
temo_gemo,111,1,5,1,100,28
temuristuart,172,3,4,2,98,22
ten-24,154,22,5,3,26,10
tensionhead89,165,1,2,1,41,23
tequilablond,143,3,14,1,39,17
tequilacrush,124,1,3,1,64,17
ter_scotland,168,12,3,3,28,11
terabyte147,170,1,3,1,23,9
terapiacolorida,153,4,4,3,74,28
terrible_cunt,161,4,5,1,38,9
terribletino,95,2,9,2,35,10
terrymcallister,142,1,7,1,57,24
tfrmn,173,1,2,1,42,9
tgalley1,167,1,4,1,126,27
that_thing,143,1,11,1,123,31
thatconsequence,125,1,3,1,52,14
thatgirlthatboy,169,1,5,1,117,30
thatonekitten,169,1,2,1,93,36
the-ad-man,177,1,2,1,101,37
the-tourist,99,6,12,2,44,14
the__ross,124,35,2,1,6,4
the_groke,167,1,13,1,115,32
the_mighty_hog,60,3,3,1,21,9
the_munkeh,176,1,8,1,158,47
the_new_thing,154,4,16,2,52,19
thealt,174,2,1,1,158,43
thebagus,133,1,11,1,96,16
thebeatmarshals,136,2,11,1,82,21
thebenjimouse,141,3,10,2,103,37
thebigalan39,162,27,10,4,42,14
thebiglloydtree,175,1,1,1,92,36
theboylogan,159,1,19,1,94,35
theboywho,157,1,9,1,65,29
thechilvers,147,1,12,1,84,21
thedannyb1,152,10,4,1,61,32
thedarknessrule,81,3,3,1,18,10
thedjfinesse198,160,1,2,1,45,8
thedocar1,137,1,4,1,93,33
thedudesabide,165,8,5,3,34,11
thefatchicken1,162,1,10,1,93,36
thefish_uk,163,8,9,1,39,11
thefuserock,71,3,5,1,48,7
thegoalissoul,87,2,5,2,51,19
thejamboman,125,11,7,1,29,11
thejoesketch,124,1,7,1,53,13
thejuke14,121,6,6,1,67,24
thekwlman11,71,2,6,2,20,11
thelightbrigade,146,6,5,1,44,16
thelle_k,87,1,3,1,51,18
thelonelycorpse,163,2,6,2,95,26
thelovelyliz,113,2,4,1,53,20
themasterrocker,99,2,3,1,37,19
themeat13,171,2,6,1,45,11
themightymuffin,107,2,3,2,52,20
themkshftmonkey,144,7,15,1,36,15
thenewdiabolic,164,1,20,1,55,19
theoracle-stu,135,2,2,1,63,16
thephoenix88,134,3,6,2,46,13
thepinch,182,1,8,1,92,28
theragingkiwi,168,11,6,5,62,21
therajman,96,10,3,2,72,32
therake2008,144,1,2,1,76,19
therealedmundp,136,1,6,1,30,19
therealzenks,112,1,4,1,82,21
therevowen,135,2,8,2,84,22
therhythmwithin,153,2,3,1,44,19
therocketdanni,78,3,7,1,29,17
theseanfetish,154,1,9,1,60,24
thesellen,143,3,12,1,72,30
thesitarist,179,1,10,1,127,30
theskadudeguy,153,5,8,1,119,37
theslyone,140,2,10,2,119,33
thesneakerpimp,146,2,5,2,127,34
thestreetspirit,163,1,8,1,62,21
thestribb,192,1,11,1,45,13
thetarro,179,33,2,2,115,40
thetawaves,195,2,2,1,94,32
thetoolman01,188,2,11,2,72,31
thevolkster,159,2,5,1,109,31
thewhitepony,92,1,7,1,57,25
thewholedamnpie,20,2,2,1,15,7
theyellowducky,182,1,5,1,112,35
thirteen_ravens,150,3,6,1,104,31
thirwin,163,2,7,1,72,24
thisisaweirdbus,168,2,7,2,72,24
thisisdaniel2,30,1,2,1,29,11
thisislacris,128,2,18,2,90,25
thisistherapy,139,12,16,1,32,18
thispoison,141,2,6,1,78,24
thllastfm,152,1,4,1,101,45
thomaswtf,184,4,10,3,83,26
thomsons_dead,164,1,3,1,99,21
thomvincent,170,12,5,1,29,14
thomyorkeGOD,155,9,8,3,43,19
thoriswar,165,1,14,1,53,23
threnodynvelvet,152,10,11,2,12,10
thriftychav,183,1,2,1,135,46
thrintje,108,2,18,1,53,26
thumbles,117,3,10,3,59,27
tiddlestania,165,2,8,2,39,13
tidusjar,141,12,6,2,31,11
tidymonkey81,194,1,2,1,123,27
tigerzi,123,1,3,1,68,23
tiggrzz,161,1,15,1,71,29
timar,183,3,1,1,18,9
timbo_uk,144,1,18,1,103,26
time4heroes,110,2,23,1,82,24
timedbombtom,63,1,3,1,54,20
timisrunningout,165,8,9,3,48,13
timlongs,113,12,10,5,35,14
timmer72uk,137,2,13,2,93,30
timms1984,185,1,1,1,86,26
timpeel,105,6,4,2,66,26
timrickaby,177,33,5,3,36,13
timroswell,84,3,6,2,45,22
timsnell,170,1,10,1,73,30
timsnufkin,183,1,12,1,71,20
tinzDROID,145,2,8,1,80,22
tishtasha,105,3,4,2,75,27
titfacedunicorn,128,2,4,1,48,16
tits_of_war,113,1,4,1,39,21
tiyanak,162,5,2,1,83,33
tj2904,146,1,4,1,45,22
tj5snr,142,1,10,1,66,31
tj_moore,147,11,10,1,14,8
tjruffell,169,5,11,2,62,27
tlgould,110,1,5,1,45,14
toasterofirony,154,2,5,1,37,18
tobejohnwayne,55,1,5,1,44,17
tobybed,140,1,10,1,106,31
tocalfm,162,7,2,1,51,19
tochaseadream,166,5,2,1,73,20
todiebyyrside,84,1,3,1,16,9
toebian,61,1,3,1,51,17
toffonews,167,1,1,1,159,45
toffstar,113,7,16,1,19,8
tom-117,105,1,3,1,29,15
tom-sch,162,10,6,1,17,10
tom1young,159,1,4,1,121,34
tom20424,151,1,3,1,42,18
tom290594,132,8,3,2,23,11
tom_81,120,3,3,2,78,16
tom_barnes,163,4,5,2,112,28
tom_marzipan,113,3,7,3,94,31
tomasoconnor,157,24,8,1,48,18
tombarry,176,1,3,1,151,41
tombojombo,122,37,3,1,29,13
tomburns89,96,1,20,1,80,33
tombush,187,3,11,2,61,22
tombxi2010,165,9,9,1,64,22
tomccc,70,1,4,1,39,21
tomdthorpe,191,1,20,1,151,24
tomdurkin,185,1,7,1,109,33
tomekkkkk750827,175,1,2,1,80,23
tomfooled,171,3,9,2,129,27
tomgarrihy,148,1,4,1,101,30
tomharvey888,153,5,3,1,49,17
tomhasaguitar,54,1,12,1,45,22
tomhughes92,126,5,6,3,55,23
tomiscool09,83,1,3,1,45,21
tommasoh,179,1,4,1,83,37
tommate11,131,1,5,1,72,15
tommorris,130,2,12,1,62,20
tomo_connor,156,2,4,2,116,41
tomowen_202,172,1,6,1,109,29
tomparkes123,185,1,11,1,114,35
tomroberts133,153,4,8,3,93,25
tomroperuk,173,30,1,1,16,9
tomrules30,156,1,2,1,27,12
tomrulez,157,17,15,4,21,11
tomsherby,176,8,2,1,82,26
tomswench,153,2,4,1,85,25
tomwoodruff,184,1,10,1,104,29
tonalitic,167,1,11,1,121,25
tonight_we_fly,161,1,12,1,88,29
tonishiel,141,1,3,1,84,22
tonosmaximus,175,1,5,1,73,28
toodaloo4no,167,2,5,1,83,26
toothlesslamb,172,1,7,1,69,19
topherrowland,182,1,3,1,125,42
tortoisex,162,3,17,2,86,31
touchofclass,142,19,6,1,42,12
tourmaline07,175,1,1,1,53,21
toxicsoda,111,1,2,1,75,21
toys_toys_toys,160,14,2,2,63,29
tpalmacarlos,188,1,4,1,40,15
tpr007,118,4,8,3,51,16
tqbrain,181,1,18,1,45,19
tracymodo,160,8,8,3,86,28
treehuggerftw,143,4,14,1,57,21
treewitch,100,19,4,2,29,15
triatsila,149,1,2,1,44,19
tricky_baker,123,2,5,2,89,27
tricky_rich3,119,1,4,1,78,18
trickybrendan,168,1,12,1,102,32
trickyt126,82,16,7,6,44,19
trinitydechou,182,4,2,2,122,34
trinitynscotlan,176,1,13,1,117,26
trisconway,111,3,2,2,56,18
trocket_x,176,1,4,1,142,48
trudi74,182,1,3,1,91,35
truebluejen,128,1,7,1,61,22
truelyunique,91,25,6,4,20,7
truppenschau,132,16,11,1,51,24
truranp,117,2,3,2,84,19
tsinc80697,167,2,4,1,113,33
tsp2010,119,78,4,3,7,4
tsunao,142,1,4,1,52,19
tubby_rokes,118,1,21,1,104,38
tucker91,165,3,26,3,72,20
tuesdayclub,160,26,15,2,75,25
tukimoto,148,1,2,1,79,32
tumshi3,163,3,4,1,64,15
tungurahua,154,1,3,1,61,25
turkey_turner,174,1,12,1,65,22
turkishdisco90,189,2,2,2,140,38
turkystuffing,183,22,5,2,71,26
turnbull_x,119,1,3,1,61,11
tusfotografias,125,1,8,1,66,28
twelfthdoctor,167,1,4,1,122,38
twiceasspice,171,4,5,1,74,9
twiddlemeister,130,4,5,2,52,20
twiggy8520,148,38,4,2,34,11
twilightdave,177,3,1,1,122,30
twoplustwo_,167,1,20,1,112,31
tydymunky,106,1,2,1,91,37
tylerdidit,136,1,4,1,33,16
typo_queen,152,5,7,3,56,22
u123072,188,2,2,1,105,37
ubertomnffc,163,12,7,1,21,11
uhhrhona,172,2,3,1,113,31
ukdaves,136,3,21,1,88,28
ukjustice,79,9,5,1,50,15
ulka25,92,3,3,1,18,11
unclerachel,164,1,2,1,94,24
underoath,130,2,11,2,72,22
unhappychild,140,2,4,2,84,29
uninspiredmusic,89,19,12,4,27,12
unionjack81,163,1,4,1,117,23
universal_cynic,104,1,7,1,71,25
unjunkie,188,3,4,2,133,44
unnamedculprit,168,5,5,1,23,11
unogeek,153,4,7,1,24,9
unstableenemy,120,2,19,2,36,21
untrustus__,155,3,5,1,46,20
ununpentium,172,1,5,1,68,22
unusual_stalker,165,1,10,1,124,32
unzagi,85,35,2,2,24,10
upsidedownpear,110,1,4,1,74,17
uselesschaos,126,6,5,1,48,28
usemouse,110,2,16,2,50,20
v79,192,1,8,1,37,12
v_deville_,177,1,5,1,116,30
vaderag,168,16,10,1,72,14
vamphim,165,2,7,1,95,28
vampirebloom,54,11,6,1,11,5
vann1988,132,1,14,1,96,27
var38,155,1,2,1,83,20
vargs,130,1,6,1,52,18
veltonvelton,173,1,6,1,83,37
velvetjess,177,1,3,1,40,22
venalite,38,1,4,1,30,12
ventophile,65,33,4,3,10,8
venusvibetrap,109,1,1,1,49,21
vernieboy,189,1,8,1,87,29
version3point1,141,23,12,5,42,17
vertigoofbliss_,175,1,3,1,91,43
verymerry,141,2,9,1,34,10
verytallperson,162,1,3,1,96,32
vickiisaurus,96,1,5,1,54,17
vicky1980,169,1,9,1,108,28
vickyh_xx,165,1,4,1,127,33
victhevamp,142,1,13,1,78,21
victoriadover,173,2,8,2,98,30
victoriaweeks,64,1,4,1,55,17
viewfromabridge,132,12,8,4,31,17
vikbik,170,1,5,1,147,38
vikki18,78,3,1,1,14,4
vineta915,104,11,8,2,57,26
vinnyeck,178,2,9,2,82,26
violetpigeon,179,6,3,1,77,13
virtualsue,152,1,5,1,125,32
visiblenoiz,156,1,12,1,49,15
vixieb,124,3,9,2,93,26
vixsta,195,1,2,1,96,31
vixstar,184,1,2,1,152,42
vjsupersaint,193,6,1,1,60,17
vortex566,130,1,7,1,48,11
votedisaster,69,6,1,1,49,17
vsmith1,175,1,5,1,41,20
waStedLiFe77,158,2,2,1,74,18
wades,86,1,3,1,33,13
wadrz,147,14,2,1,32,13
wafflesam,148,6,5,3,75,25
wally1uk,127,9,6,3,51,14
waltolla,149,5,5,2,23,18
walvis2000,181,1,3,1,74,27
wan69na,163,2,4,2,87,17
wanderlustxx,122,2,13,2,65,15
warbrecker,151,1,24,1,91,34
warmfusion,181,2,2,1,129,32
warrenator-1,161,4,2,1,102,28
wastexyourxtime,51,5,2,2,7,2
wastingtime-,142,1,8,1,73,13
watchaharry,99,6,13,5,52,21
watram,132,3,2,1,81,23
watsie,131,1,2,1,83,21
wattys,80,22,5,1,11,9
