user_id,num_ascolti_totali,settimane_totali,artisti_univoci,generi_univoci,indie rock,rock,pop,metal,electronic,hip pop,indie,r&b,punk,folk,altro
Aerion,191,5,13.0,9.0,0.0,0.08,0.23,0.6,0.04,0.0,0.0,0.0,0.0,0.01,0.05
Aethelstan,137,8,82.0,39.0,0.0,0.01,0.01,0.04,0.2,0.0,0.0,0.0,0.0,0.01,0.72
Afc_Womble,110,2,11.0,6.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.69
Aflegmatic,116,2,83.0,27.0,0.0,0.03,0.0,0.0,0.24,0.0,0.0,0.01,0.0,0.0,0.72
AfroJones42,141,3,13.0,6.0,0.0,0.38,0.11,0.11,0.0,0.0,0.0,0.13,0.08,0.0,0.21
Afromob,139,2,58.0,16.0,0.0,0.0,0.06,0.03,0.01,0.0,0.0,0.17,0.0,0.0,0.73
Afront,117,4,61.0,25.0,0.0,0.1,0.14,0.0,0.34,0.0,0.03,0.0,0.03,0.0,0.36
AgainstMe,168,4,57.0,23.0,0.12,0.19,0.09,0.01,0.0,0.0,0.0,0.01,0.15,0.0,0.43
Agatha_75,180,2,134.0,34.0,0.03,0.22,0.36,0.01,0.02,0.0,0.02,0.02,0.01,0.07,0.25
Age2003,50,6,3.0,3.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.14,0.64
AgentBlue,149,4,21.0,6.0,0.0,0.44,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
AgentZero,103,2,47.0,24.0,0.05,0.0,0.15,0.0,0.2,0.0,0.01,0.0,0.0,0.0,0.59
AgonyAgatha,94,2,16.0,9.0,0.0,0.29,0.1,0.02,0.0,0.0,0.0,0.0,0.45,0.0,0.15
Ahab71290,89,2,21.0,13.0,0.06,0.28,0.01,0.0,0.01,0.0,0.17,0.0,0.0,0.3,0.17
Ahleeks,136,4,22.0,17.0,0.0,0.01,0.01,0.0,0.16,0.0,0.0,0.0,0.13,0.21,0.48
Ahujj,160,6,67.0,27.0,0.01,0.08,0.01,0.01,0.39,0.0,0.01,0.0,0.01,0.0,0.49
Aiden_Akatsuki,127,5,14.0,9.0,0.19,0.24,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.24
Aidsoo,111,2,95.0,24.0,0.0,0.05,0.41,0.0,0.03,0.0,0.0,0.11,0.01,0.03,0.38
Ailio,143,1,25.0,15.0,0.08,0.22,0.31,0.0,0.03,0.0,0.04,0.0,0.13,0.03,0.15
AimieCANTfly,112,1,27.0,12.0,0.0,0.08,0.33,0.28,0.0,0.0,0.0,0.0,0.25,0.0,0.06
AineODM,151,1,93.0,38.0,0.05,0.09,0.22,0.0,0.07,0.0,0.02,0.01,0.02,0.13,0.4
Ainz,102,5,65.0,29.0,0.0,0.01,0.01,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.75
AirAlex,57,1,26.0,13.0,0.0,0.39,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.0,0.4
AirRaven,125,8,51.0,24.0,0.03,0.21,0.38,0.0,0.03,0.0,0.01,0.04,0.01,0.01,0.28
Airbornsock,169,2,30.0,13.0,0.0,0.1,0.17,0.3,0.04,0.0,0.0,0.0,0.2,0.0,0.2
Airheady,144,4,64.0,24.0,0.08,0.06,0.04,0.0,0.08,0.0,0.05,0.04,0.05,0.07,0.53
Airmartin,115,3,79.0,33.0,0.0,0.23,0.03,0.0,0.07,0.0,0.0,0.01,0.02,0.0,0.64
AjG,97,1,23.0,14.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.91
AjayStewart,120,3,13.0,8.0,0.0,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
AkaiaAutumngold,119,2,107.0,42.0,0.01,0.08,0.03,0.03,0.18,0.0,0.01,0.0,0.02,0.03,0.63
Akayz7,138,3,21.0,11.0,0.0,0.16,0.31,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.52
Akemi69,135,3,69.0,34.0,0.0,0.21,0.07,0.16,0.01,0.0,0.0,0.0,0.07,0.0,0.48
Akuppa,106,3,52.0,25.0,0.01,0.19,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.06,0.63
Al2MEDWITHAMIND,150,4,21.0,12.0,0.01,0.11,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.85
Al8587,183,3,112.0,32.0,0.01,0.28,0.31,0.01,0.04,0.0,0.0,0.0,0.05,0.0,0.3
AlCapwnUK,61,4,13.0,9.0,0.15,0.07,0.0,0.0,0.03,0.0,0.0,0.0,0.18,0.0,0.57
AlMajir,134,1,74.0,31.0,0.01,0.06,0.16,0.01,0.37,0.0,0.01,0.02,0.02,0.0,0.33
AlMcD,141,1,34.0,11.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.93
Al_Logan,166,2,42.0,15.0,0.01,0.22,0.15,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.57
AlaNio,149,4,89.0,33.0,0.02,0.19,0.01,0.02,0.28,0.0,0.0,0.0,0.01,0.13,0.34
Alaizu,97,2,54.0,24.0,0.0,0.16,0.27,0.04,0.11,0.0,0.0,0.0,0.02,0.0,0.39
AlanG1,142,9,57.0,19.0,0.01,0.44,0.07,0.0,0.07,0.0,0.0,0.01,0.0,0.11,0.28
AlanLaidlaw,185,5,36.0,15.0,0.05,0.35,0.26,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.27
AlanLikesPie,151,1,22.0,9.0,0.0,0.15,0.63,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.17
AlanQuays,146,1,41.0,19.0,0.19,0.15,0.24,0.0,0.02,0.0,0.01,0.01,0.03,0.03,0.32
AlanTrewartha,140,5,45.0,22.0,0.0,0.29,0.35,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.29
Alan_Cieslar,114,2,12.0,8.0,0.0,0.06,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.23
Alangator,114,5,15.0,9.0,0.0,0.57,0.0,0.0,0.01,0.0,0.09,0.0,0.11,0.11,0.11
AlasdairHouston,154,11,55.0,29.0,0.01,0.44,0.17,0.0,0.03,0.0,0.01,0.0,0.01,0.04,0.31
Albaldo,103,1,27.0,13.0,0.02,0.14,0.02,0.0,0.0,0.0,0.0,0.07,0.03,0.01,0.72
AlbertHerring,161,1,85.0,38.0,0.07,0.26,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.16,0.42
AlbertoSadoc,137,1,129.0,48.0,0.01,0.04,0.06,0.01,0.26,0.0,0.01,0.01,0.0,0.01,0.58
Albino_Smurf,159,4,97.0,35.0,0.0,0.13,0.15,0.04,0.22,0.0,0.02,0.0,0.0,0.0,0.44
Alcamin,136,5,106.0,34.0,0.07,0.07,0.09,0.0,0.03,0.0,0.04,0.0,0.0,0.07,0.64
Aldakila,177,4,158.0,37.0,0.03,0.56,0.09,0.11,0.01,0.0,0.01,0.01,0.06,0.01,0.11
Alec1887,154,6,87.0,22.0,0.08,0.44,0.14,0.0,0.05,0.0,0.03,0.01,0.02,0.1,0.14
AledMCR,146,4,18.0,10.0,0.0,0.41,0.53,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01
AledR86,137,1,34.0,9.0,0.0,0.68,0.0,0.2,0.0,0.0,0.0,0.0,0.06,0.0,0.06
Aledda,145,3,83.0,13.0,0.0,0.5,0.05,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.39
AlemanYorks,121,5,57.0,17.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.83
Alergy,170,3,74.0,27.0,0.09,0.52,0.07,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.27
AlestesCarrow,155,8,120.0,25.0,0.0,0.02,0.61,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.34
Alex-Rogahn,146,2,48.0,24.0,0.0,0.08,0.03,0.62,0.01,0.0,0.03,0.0,0.0,0.01,0.23
Alex3131,77,3,57.0,18.0,0.0,0.01,0.03,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.88
Alex660,164,3,26.0,11.0,0.0,0.41,0.27,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.24
AlexAbrashev,161,4,117.0,32.0,0.05,0.29,0.03,0.01,0.04,0.0,0.01,0.0,0.04,0.02,0.51
AlexBarnard,124,3,63.0,19.0,0.01,0.37,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.19,0.35
AlexDTD,135,4,69.0,23.0,0.0,0.19,0.04,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.58
AlexDunning,136,2,23.0,16.0,0.0,0.02,0.0,0.51,0.01,0.0,0.0,0.0,0.0,0.0,0.46
AlexFOTS,154,6,111.0,27.0,0.08,0.12,0.06,0.08,0.0,0.0,0.01,0.0,0.34,0.0,0.31
AlexGaskin,150,9,32.0,12.0,0.0,0.19,0.27,0.0,0.0,0.0,0.01,0.29,0.0,0.0,0.25
AlexGuinness,110,7,17.0,11.0,0.0,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlexHamlin,136,2,112.0,46.0,0.01,0.31,0.07,0.01,0.08,0.0,0.0,0.01,0.02,0.0,0.49
AlexHawkins,108,5,34.0,14.0,0.16,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.57
AlexInTheWoods,138,14,22.0,13.0,0.08,0.22,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.46
AlexJQuinn,96,7,42.0,22.0,0.0,0.04,0.07,0.0,0.03,0.0,0.0,0.01,0.04,0.0,0.8
AlexMcC,132,2,108.0,34.0,0.05,0.19,0.33,0.0,0.05,0.0,0.05,0.02,0.01,0.05,0.25
AlexRyan123,142,10,68.0,30.0,0.04,0.16,0.08,0.0,0.06,0.0,0.0,0.04,0.01,0.03,0.58
AlexSometimes,70,1,7.0,7.0,0.13,0.14,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.41
AlexWooP,121,2,64.0,20.0,0.02,0.4,0.17,0.02,0.02,0.0,0.0,0.03,0.07,0.01,0.25
AlexWylie,149,4,57.0,19.0,0.03,0.13,0.33,0.0,0.01,0.0,0.05,0.05,0.0,0.07,0.34
AlexanderPope,123,2,27.0,14.0,0.01,0.1,0.01,0.0,0.11,0.0,0.01,0.0,0.08,0.0,0.69
AlexandraBone,114,4,44.0,13.0,0.02,0.42,0.25,0.0,0.0,0.0,0.02,0.04,0.0,0.08,0.17
Alexdoh,150,5,87.0,31.0,0.09,0.19,0.19,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.48
Alexface21,141,7,45.0,19.0,0.0,0.26,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.59
AlexisSkitini,161,8,129.0,28.0,0.0,0.01,0.19,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.66
Alexrrrr,119,14,81.0,22.0,0.01,0.35,0.25,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.34
Alexxiac,117,5,83.0,26.0,0.0,0.01,0.05,0.0,0.02,0.0,0.01,0.17,0.0,0.01,0.74
Alfyan,90,6,41.0,14.0,0.0,0.16,0.18,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.64
Algerian_Goalie,101,6,9.0,5.0,0.0,0.34,0.39,0.27,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Ali142,166,3,62.0,16.0,0.04,0.58,0.2,0.01,0.05,0.0,0.0,0.01,0.07,0.0,0.04
AliceLulz,152,1,55.0,24.0,0.36,0.26,0.03,0.0,0.0,0.0,0.03,0.01,0.01,0.05,0.26
AliceMay,146,8,80.0,26.0,0.05,0.38,0.1,0.0,0.07,0.0,0.05,0.01,0.01,0.07,0.26
AliceMuir1234,172,7,16.0,12.0,0.47,0.04,0.03,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.3
AliceOnTheRadio,172,2,117.0,28.0,0.02,0.26,0.17,0.02,0.02,0.0,0.0,0.01,0.03,0.01,0.46
Alice_rk,119,7,90.0,33.0,0.05,0.12,0.24,0.0,0.09,0.0,0.03,0.01,0.02,0.1,0.35
Aliceee-x3,92,3,8.0,6.0,0.0,0.17,0.0,0.0,0.0,0.0,0.13,0.0,0.28,0.3,0.11
Alicksryte,170,3,51.0,21.0,0.0,0.62,0.04,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.07
Alickss,157,1,71.0,14.0,0.01,0.12,0.09,0.0,0.0,0.0,0.0,0.01,0.34,0.24,0.2
AlienDisco,151,2,28.0,15.0,0.14,0.07,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.68
Alienspacer,148,2,9.0,5.0,0.0,0.47,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.45
Aliloucox,162,9,27.0,10.0,0.0,0.05,0.34,0.0,0.06,0.0,0.01,0.07,0.0,0.0,0.47
Alis-Grave-Nil,115,8,88.0,35.0,0.02,0.11,0.15,0.01,0.02,0.0,0.02,0.07,0.0,0.03,0.58
AlisonRoss,181,5,101.0,28.0,0.01,0.1,0.4,0.0,0.1,0.0,0.08,0.0,0.01,0.01,0.29
AlisterRoberts,112,7,50.0,19.0,0.0,0.08,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.63
Alithe,122,2,99.0,34.0,0.18,0.18,0.08,0.01,0.06,0.0,0.07,0.02,0.09,0.04,0.28
Alixxx1,125,7,18.0,8.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.13,0.26
AllHopeFades,135,5,118.0,30.0,0.0,0.03,0.01,0.74,0.01,0.0,0.0,0.0,0.0,0.0,0.21
AllKneel,160,8,82.0,30.0,0.01,0.12,0.45,0.0,0.01,0.0,0.02,0.0,0.17,0.01,0.19
AllRoadsLead,102,4,14.0,9.0,0.19,0.0,0.0,0.04,0.43,0.0,0.0,0.0,0.0,0.01,0.33
AllTimePassion,106,1,46.0,19.0,0.01,0.07,0.58,0.02,0.0,0.0,0.04,0.15,0.0,0.0,0.14
Alldritt92,154,1,103.0,28.0,0.01,0.37,0.32,0.02,0.01,0.0,0.01,0.01,0.05,0.01,0.2
AllegedLegend,69,5,27.0,17.0,0.0,0.17,0.42,0.0,0.04,0.0,0.0,0.0,0.0,0.16,0.2
AlllThatRemains,143,4,52.0,24.0,0.0,0.15,0.01,0.45,0.01,0.0,0.0,0.0,0.0,0.01,0.37
AllySDude,124,4,42.0,26.0,0.05,0.1,0.01,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.76
AlmarLugen,146,3,68.0,26.0,0.01,0.25,0.16,0.0,0.03,0.0,0.0,0.0,0.02,0.1,0.42
AlmostUntitled,81,1,20.0,14.0,0.0,0.11,0.0,0.06,0.01,0.0,0.0,0.0,0.01,0.01,0.79
Alpha666,128,4,36.0,18.0,0.0,0.0,0.02,0.04,0.29,0.0,0.0,0.0,0.0,0.0,0.66
Alstroemeria,107,4,11.0,8.0,0.0,0.18,0.23,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.42
AlterBridge06,154,1,90.0,34.0,0.01,0.38,0.31,0.05,0.01,0.0,0.0,0.0,0.03,0.01,0.22
Alteredcarbon,157,2,100.0,43.0,0.0,0.38,0.08,0.11,0.03,0.0,0.0,0.01,0.03,0.01,0.34
AlteregoDi,117,1,21.0,12.0,0.0,0.62,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.07
Alteringreality,91,5,6.0,5.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
AlternRaulage,177,6,35.0,13.0,0.1,0.41,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.03,0.29
Althasil,92,2,11.0,8.0,0.2,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.12,0.51
Altyn_Indie,137,2,15.0,13.0,0.0,0.38,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.09,0.36
AmLeckenby,113,2,11.0,6.0,0.18,0.41,0.19,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0
AmUtrix,167,2,46.0,27.0,0.05,0.34,0.0,0.13,0.06,0.0,0.0,0.01,0.04,0.01,0.38
Amaiaxoxo,183,1,111.0,26.0,0.0,0.43,0.25,0.14,0.03,0.0,0.0,0.01,0.02,0.0,0.14
AmanaplanIV,95,5,27.0,14.0,0.06,0.41,0.09,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.39
Amassakoul,143,5,37.0,20.0,0.0,0.17,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.58
Amaurosis1,114,8,15.0,10.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.39
AmbaLaBambax,118,7,96.0,25.0,0.01,0.14,0.26,0.0,0.01,0.0,0.0,0.12,0.0,0.0,0.46
AmberJadee,147,4,18.0,12.0,0.0,0.23,0.06,0.05,0.0,0.0,0.03,0.0,0.01,0.0,0.62
Ambergurr,101,2,4.0,4.0,0.36,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.36
Amberiine,298,4,65.0,23.0,0.0,0.0,0.04,0.01,0.08,0.0,0.0,0.16,0.0,0.0,0.71
AmeDrk,108,8,23.0,9.0,0.0,0.43,0.22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.34
AmenGaGa,101,1,26.0,7.0,0.0,0.01,0.58,0.0,0.02,0.0,0.06,0.16,0.0,0.0,0.17
Amethyst_chick,106,2,55.0,16.0,0.0,0.29,0.14,0.0,0.03,0.0,0.0,0.01,0.0,0.03,0.5
Amethyst_sparks,155,7,78.0,26.0,0.11,0.42,0.1,0.0,0.07,0.0,0.01,0.03,0.01,0.02,0.23
AmiLou,145,5,49.0,18.0,0.13,0.19,0.37,0.0,0.1,0.0,0.03,0.01,0.0,0.07,0.1
Amiiexx,75,2,40.0,19.0,0.0,0.03,0.08,0.01,0.07,0.0,0.0,0.07,0.01,0.0,0.73
AmirDhillon,157,10,76.0,30.0,0.0,0.25,0.13,0.27,0.03,0.0,0.01,0.04,0.05,0.01,0.2
Ammeeria,162,1,31.0,11.0,0.01,0.24,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.15
Amy-Kate,147,6,12.0,6.0,0.0,0.24,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.29
AmyElectricity,68,3,18.0,13.0,0.0,0.07,0.0,0.0,0.03,0.0,0.0,0.0,0.54,0.0,0.35
AmyFreakshow,132,3,33.0,16.0,0.36,0.19,0.23,0.01,0.01,0.0,0.0,0.0,0.12,0.01,0.08
Amy_Andrews,133,4,90.0,31.0,0.0,0.12,0.2,0.0,0.0,0.0,0.05,0.08,0.0,0.02,0.53
Amy_E_W,166,7,68.0,28.0,0.05,0.14,0.25,0.0,0.01,0.0,0.05,0.01,0.0,0.19,0.31
Amyfied,147,2,91.0,19.0,0.0,0.18,0.45,0.0,0.0,0.0,0.0,0.15,0.01,0.0,0.2
Amyissh,161,2,104.0,26.0,0.01,0.09,0.5,0.0,0.01,0.0,0.01,0.08,0.01,0.01,0.29
Amylol,157,11,96.0,35.0,0.01,0.32,0.17,0.0,0.07,0.0,0.0,0.02,0.03,0.0,0.38
AmyyM,127,6,65.0,18.0,0.02,0.12,0.49,0.0,0.11,0.0,0.0,0.02,0.03,0.0,0.21
AnUnholyVoid,148,1,21.0,14.0,0.06,0.22,0.0,0.06,0.12,0.0,0.0,0.0,0.16,0.0,0.38
AnaRajcevic,183,5,51.0,19.0,0.0,0.07,0.18,0.0,0.3,0.0,0.0,0.04,0.01,0.07,0.34
AnaTheBeat,94,1,57.0,18.0,0.03,0.16,0.64,0.0,0.01,0.0,0.02,0.02,0.01,0.0,0.11
Anachrony,175,10,98.0,32.0,0.0,0.21,0.25,0.0,0.08,0.0,0.01,0.05,0.02,0.11,0.27
AnalBeard,81,2,37.0,18.0,0.0,0.02,0.0,0.0,0.25,0.0,0.01,0.01,0.01,0.0,0.69
AnalBeardsley,109,3,10.0,9.0,0.08,0.0,0.45,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.46
Analogue_Owl,182,2,33.0,18.0,0.23,0.26,0.01,0.0,0.19,0.0,0.0,0.0,0.0,0.06,0.26
AnarchyDom,130,2,114.0,39.0,0.01,0.07,0.05,0.01,0.09,0.0,0.0,0.02,0.01,0.01,0.73
Anarcist13,168,3,19.0,12.0,0.04,0.84,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.07
Anarki,147,2,45.0,16.0,0.03,0.08,0.0,0.24,0.18,0.0,0.0,0.0,0.0,0.0,0.47
AnastasiaLJ,102,1,86.0,38.0,0.08,0.13,0.2,0.0,0.08,0.0,0.09,0.0,0.01,0.03,0.39
And-3,161,1,21.0,15.0,0.0,0.19,0.07,0.2,0.09,0.0,0.0,0.0,0.12,0.0,0.32
And_er,189,4,54.0,29.0,0.01,0.17,0.09,0.0,0.14,0.0,0.01,0.01,0.0,0.07,0.5
Andeh47,56,5,43.0,19.0,0.02,0.29,0.2,0.0,0.02,0.0,0.07,0.0,0.11,0.11,0.2
Anders0n,169,1,53.0,17.0,0.0,0.04,0.07,0.21,0.0,0.0,0.0,0.0,0.25,0.01,0.41
AndersGB,144,1,25.0,11.0,0.01,0.08,0.0,0.21,0.0,0.0,0.0,0.01,0.06,0.0,0.64
Andersam89,136,4,100.0,47.0,0.02,0.07,0.05,0.08,0.08,0.0,0.01,0.01,0.25,0.0,0.43
Andiferum,156,12,41.0,15.0,0.0,0.11,0.02,0.85,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Ando_tff,164,4,66.0,23.0,0.0,0.16,0.53,0.14,0.02,0.0,0.0,0.0,0.01,0.05,0.09
AndreDude,130,3,48.0,19.0,0.04,0.52,0.09,0.08,0.05,0.0,0.01,0.0,0.03,0.04,0.15
Andreh_,68,1,3.0,3.0,0.71,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
AndrewDHall,149,1,33.0,16.0,0.0,0.03,0.01,0.0,0.38,0.0,0.0,0.0,0.08,0.0,0.51
AndrewGauld,96,1,48.0,17.0,0.0,0.06,0.55,0.0,0.09,0.0,0.0,0.01,0.01,0.01,0.26
AndrewRoberts90,139,4,23.0,12.0,0.14,0.58,0.01,0.0,0.04,0.0,0.06,0.0,0.05,0.0,0.12
AndrewRoseInnit,153,4,73.0,26.0,0.02,0.49,0.12,0.04,0.14,0.0,0.02,0.0,0.03,0.03,0.11
Andrew_Wolfpack,104,3,12.0,8.0,0.07,0.14,0.13,0.09,0.0,0.0,0.0,0.0,0.43,0.0,0.13
Andy0155,162,6,51.0,23.0,0.0,0.28,0.15,0.0,0.02,0.0,0.05,0.02,0.0,0.03,0.44
AndyAteWorld,144,4,113.0,31.0,0.02,0.36,0.09,0.06,0.01,0.0,0.01,0.0,0.19,0.01,0.24
AndyBurton,168,3,84.0,36.0,0.03,0.22,0.13,0.02,0.03,0.0,0.01,0.01,0.07,0.04,0.45
AndyC___,152,3,32.0,16.0,0.08,0.66,0.0,0.01,0.0,0.0,0.05,0.0,0.01,0.01,0.17
AndyDandelion,168,5,79.0,30.0,0.07,0.17,0.34,0.01,0.19,0.0,0.01,0.0,0.01,0.0,0.2
AndyEgg,162,7,39.0,14.0,0.09,0.38,0.01,0.35,0.0,0.0,0.0,0.0,0.11,0.0,0.07
AndyHolley,148,6,18.0,12.0,0.04,0.21,0.07,0.3,0.0,0.0,0.0,0.0,0.0,0.16,0.23
AndyJM69,132,3,46.0,20.0,0.0,0.05,0.56,0.0,0.01,0.0,0.01,0.17,0.02,0.0,0.2
AndyJarrett,142,2,100.0,32.0,0.03,0.3,0.15,0.01,0.01,0.0,0.04,0.01,0.12,0.08,0.25
AndyLibertine,125,1,28.0,17.0,0.01,0.01,0.06,0.0,0.02,0.0,0.01,0.0,0.0,0.02,0.87
AndyMcCulloch,190,8,82.0,33.0,0.07,0.19,0.13,0.0,0.06,0.0,0.02,0.03,0.01,0.04,0.46
AndyMerritt,137,8,37.0,13.0,0.0,0.07,0.01,0.25,0.14,0.0,0.0,0.0,0.0,0.0,0.53
AndyNova,147,4,18.0,10.0,0.0,0.71,0.01,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.05
AndyR0007,133,3,74.0,24.0,0.02,0.13,0.19,0.0,0.03,0.0,0.02,0.04,0.01,0.03,0.54
AndySandbox,140,4,8.0,5.0,0.04,0.82,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AndySav-,168,1,86.0,26.0,0.03,0.26,0.26,0.0,0.04,0.0,0.02,0.0,0.04,0.02,0.32
AndySpeed,135,9,74.0,26.0,0.01,0.16,0.2,0.0,0.07,0.0,0.0,0.0,0.01,0.01,0.55
AndyWorthington,106,7,49.0,24.0,0.16,0.28,0.0,0.03,0.13,0.0,0.04,0.0,0.12,0.01,0.23
Andy_1008,134,3,97.0,42.0,0.02,0.1,0.13,0.0,0.12,0.0,0.1,0.02,0.0,0.01,0.49
Andy_MC,151,4,73.0,18.0,0.03,0.74,0.13,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.05
Andy_Mac_93,151,2,103.0,26.0,0.0,0.31,0.29,0.09,0.0,0.0,0.0,0.01,0.06,0.01,0.23
Andy_Machin,169,15,49.0,20.0,0.0,0.14,0.0,0.44,0.0,0.0,0.0,0.0,0.04,0.0,0.38
Andyisonfire627,149,2,106.0,28.0,0.05,0.11,0.21,0.01,0.01,0.0,0.03,0.0,0.0,0.16,0.42
Andyskin,170,11,55.0,18.0,0.0,0.14,0.39,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.4
AndzORLY,122,5,24.0,14.0,0.0,0.4,0.02,0.34,0.02,0.0,0.0,0.0,0.14,0.02,0.05
AnfunnyFM,181,1,34.0,19.0,0.01,0.48,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.33
Ang19950,131,11,36.0,15.0,0.18,0.08,0.16,0.01,0.0,0.0,0.0,0.01,0.0,0.08,0.5
AngelCloud,117,4,70.0,27.0,0.0,0.06,0.08,0.01,0.13,0.0,0.01,0.0,0.01,0.0,0.71
AngelWolfen,153,3,69.0,34.0,0.17,0.13,0.13,0.03,0.03,0.0,0.01,0.01,0.0,0.01,0.47
Angel_F1re,175,1,65.0,25.0,0.0,0.1,0.04,0.17,0.01,0.0,0.0,0.0,0.0,0.06,0.62
AngelaSharma,134,6,62.0,21.0,0.06,0.11,0.2,0.0,0.1,0.0,0.0,0.01,0.02,0.02,0.47
Angelic_Apple,137,8,13.0,10.0,0.0,0.45,0.01,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.12
Angels_Pariah,166,4,23.0,11.0,0.0,0.57,0.03,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.32
Angelus_69,160,3,11.0,5.0,0.09,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
AngharadEvans_,156,6,114.0,28.0,0.0,0.18,0.42,0.05,0.01,0.0,0.0,0.04,0.02,0.0,0.28
AngusPrune,186,9,30.0,17.0,0.0,0.27,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.41
Angus_A,135,4,27.0,11.0,0.0,0.31,0.07,0.0,0.37,0.0,0.01,0.01,0.0,0.0,0.24
AnibeAgamah,76,1,21.0,12.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.21,0.0,0.0,0.74
Anima18,177,1,85.0,13.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.5
Anima_Morte,130,3,9.0,4.0,0.0,0.68,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.13
